Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1241864884024901640	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	So Trump wouldn’t answer the question as to undocumented workers being tested. Where is the doctor? Where is the doctor? #TrumpPandemic #TrumpVirusCoverup #TrumpLiesEverytimeHeSpeaks #DrFauci Where are you? #coronavirus #VoteBlue2020 #VoteBlueToEndThisNightmare #VoteThemAllOut
1286637749903208449	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@DCHokiefan @Nationals Notice that he was invited as an honored guest while #TrumpVirus is rage tweeting and eating hamburders. #FauciIsAHero
1249833331874836480	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Dear, #GOP. Do you still believe in the principles of #Federalism now? How hypocritical are you? What will you let #Trump get away with, as he is KILLING Americans! What about you, Supreme Court????? #DrFauci #COVID #COVID19 #Coronavirus #SCOTUS OMG Trump
1245674910476832768	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	So Dr. Fauci needs security detail as he is receiving death threats for his expertise, honesty and conveying his assessment of just how many lives #COVID19 can cost.  Gee, I wonder who these people are?   #ThursdayThoughts #DrFauci
1243250484791726080	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1282639912261607424	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	Gawd, @CNBC dissing Fauci really?  Let me guess, Bannon is on later telling us it's all a hoax. Just talk about stocks and leave the conspiracy theories to Fox. #ListenToFauci
1246392127426363392	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1276647588977090561	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	Wearing a mask should not be political. Masks do not silence you, you can still talk with a mask on. It is about caring for others around you — Not your politics. Listen to #DrFauci. Protect others, as you are protecting yourself. Be the solution, not the problem. #WearADamnMask
1283367398045777920	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@PeterNavarro45 is a fringe economist. He has no medical training... no infectious disease expertise. He hasn't served six GOP & Dem. presidents to keep Americans safe. Navarro pushed hydroxychloroquine, criticized shelter at home orders, and covers for Trump.  #IStandWithFauci
1282115805262630914	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@parscale 133000 dead Americans while he freaking mocked the need to wear a mask, including harassing #DrFauci. @realDonaldTrump is a fecking hypocrite for five minutes. Nice try - most Americans are that stupid.
1245901398534795264	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284248753654788097	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	
1260351174810783751	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@RandPaul such a lack of respect for #DrFauci. He is a respected scientist and physician. We need his skills. We have lost 80, 000 Americans. #COVID19
1276575649050906625	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Too many Americans like dumb, naive, spoiled teens. “You can’t tell me what to do!” and everybody pays the price in some way for their stupidity. Some the ultimate. Pence #DrFauci #COVID19 #Coronavirus
1253095868418469890	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	"#TrumpPressConf #TrumpPressBriefing #TrumpPressConference   #DrFauci is smooth. ""Thank you Mr. Vice President"". Nothing for dumb Donnie.  #Trump #LiarInChief #UnfitToBePresident #coronavirus #COVID19"
1256932426372308992	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump Yet, you seemed to spare plenty of time for #DrFauci to come to your #PressConferences, or should I say, #MAGA #rallies? What are you afraid of Mr. #RealityShow #FakePresident? The #truth about how you #failed the American people on your handling of the #CoronaVirus? Just #Resign
1241150103404056576	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	"Allegedly it was @TuckerCarlson, one of the most racist liars from self-proclaimed ""entertainment news"" ch #FoxNews, who drive up from his FL prop to #Maralago & convinced @realDonaldTrump* to take #COVID19 #coronavirus seriously! Not #DrFauci experts or Dr's. TUCKER CARLSON ppl!"
1260645685856047105	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	The Ass clown 🤡Sen Rand Paul was grandstanding for the cams yesterday but got his ass spanked real good by Dr. Fauci. Aside from 45, I don't know of any one moronic idiot that Paul #DrFauci #COVID19
1253808535369994241	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Well, well #CadetBoneSpurs was #scared to answer questions🤔. He’s no #counterpuncher, he’s a bully and when you stand up to a bully they back down. #coward #Accountability #COVID19 #lysol #TrumpIsNotADoctor #TrumpPressBriefing #DrBirx #DrFauci #CNN #MSNBC
1271249631930916865	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	two more #Covid19 at City Club in Lafayette five workers at gym, pool and restaurant. City leadership has pushed to end stay home authorized band parties in violation of State rules, now a prominent social, health club looks like a cluster. Too much  #DrTrump need more #DrFauci
1240429467400409088	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	Poor #DrFauci looks exhausted on @TuckerCarlson tonight! #PLEASE take care of you toooooo 😇 #COVID19
1237595245753188352	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	
1260233130788687872	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@RandPaul just insulted #DrFauci, science, poor parents, and wants to put kids at risk. But I'm sure not his kids. #SenateHearing #coronavirus
1253452206969253888	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@realDonaldTrump You don't agree with #DrFauci? You are NOT a doctor you #CovidiotInChief! #TrumpPressBriefing #TrumpLiesAmericansDie  #COVID19 #TrumpPressConference #TrumpMadness  #TrumpIsTheWORSTPresidentEVER  #LiarInChief #CoronaVirusUpdates #TrumpCoronavirusTestFailure
1247763144618860548	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	The scientific community is the most united consistent voice on #CoronaVirus -logic is goverened by DATA whilst bloody politicians are globally at their wit's end with mixed messages of denial & inaccuracies! U decide who U would like to listen to! A denialist @POTUS or #DrFauci
1284564492777598976	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@FLOTUS @dcfireems @DCPoliceDept And all wearing masks, give Fauci the platform and ditch the orange balloon child, for Christ sake. #FauciIsAHero
1277224956229816320	fauci	FAVOR	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1261037831671119874	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1241851479251697665	fauci	FAVOR	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	The TV is once again on mute. What is #trump doing at the podium? Who is heading up the taskforce? All trump wants is to be on TV. Sick of him!😡 #coronavirus #PressBriefing #COVIDー19 where is #DrFauci
1241851369755234306	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1289826047391698944	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	
1278343987682820100	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	We should only shop at stores that require their workers and their customers to wear face mask. Follow #DrFauci advice and #WearADamnMask #PhysicalDistancing #WashYourHands #COVIDー19
1284175292135870464	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	
1286522150975729664	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	other	@Athens108 @realDonaldTrump It may have worked for an old Coronavirus that is a different virus from COVID19.  All the studies coming out says chloroquine does not work for this virus.  Dr. Fauci is always on the frontlines for all viruses.  #FauciIsAHero
1283525499520770050	fauci	FAVOR	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	pos	@Mike_Pence @WhiteHouse Dr. Fauci deserves nothing but respect. Will there come a day when Trump actually starts putting American lives above his own personal ambitions? Start listening to people who actually know what they are doing? It never had to be this bad.  #TrumpVirusCoverup #IStandWithFauci
